set_id,price,brand,Betriebssystem,Speicherkapazitaet,Arbeitsspeicher,CPU-Taktfrequenz,Bilddiagonale,Aufloesung,Festplatte,Akkukapazitaet,Aufloesung Hauptkamera,SSD-Speicherkapazitaet,Grafik-Controller-Serie
7973056,4543.599,Acer,Windows 10 Home,64,2,1.4,25 cm (10"),1280x800,64,unknown,unknown,unknown,unknown
2023597,141.20767,Samsung,Android,8,1.5,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
2848469,630.2721,Apple,Apple iOS,128,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
9785575,735.19885,Unbekannt,Apple iOS,128,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
7044988,822.6662,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8428140,302.24667,Samsung,Android,16,3,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
3681013,486.36893,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2593423,175.0126,Acer,Android,32,2,1.5,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
6098273,2762.3364,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
13301584,657.6133,Lenovo,Windows 10 Home,128,4,1.1,30 cm (12"),2160x1440,unknown,unknown,unknown,unknown,unknown
16262861,471.17334,Apple,Apple iOS,32,1,1.4,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
6286518,1356.2767,Fujitsu,Windows 8.1,256,8,2.3,33 cm (13"),unknown,unknown,unknown,unknown,unknown,unknown
4368072,407.1155,Apple,unknown,32,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
7639536,534.4677,Apple,unknown,128,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
15680787,189.39471,Unbekannt,Android,32,2,1.5,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
2128645,397.18152,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15797028,149.8125,Asus,Android,16,2,1.1,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
573926,53.126316,Archos,Android,4,0.5,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
6368151,695.86914,Apple,unknown,16,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
12345539,87.328766,Mpman,unknown,32,2,unknown,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
4985585,300.1974,Huawei Technologies,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3457947,162.65549,Commax,Android,unknown,0.5,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
13388363,726.53796,Apple,unknown,256,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
11285182,452.17462,Samsung,Android,16,2,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12353156,530.74884,Apple,unknown,16,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
15296630,626.7871,Lenovo,Windows 10 Professional,128,4,2.3,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
7056947,1064.5033,Lenovo,Windows 10 Professional,256,8,2.5,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
9510524,722.26,Apple,Apple iOS,128,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
16542778,68.758194,Xoro,Android,8,1,1.3,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
8289753,106.29,Kurio,Android,8,1,1.7,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
7627500,976.53424,Apple,unknown,256,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
13551278,2793.085,Xplore Technologies,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
12883780,3482.4385,Lenovo,Android,unknown,1,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
8462991,1924.1199,Winmate,unknown,64,unknown,1.8,unknown,unknown,unknown,unknown,unknown,unknown,unknown
10335450,7054.207,HP,Windows 10 Home 64-Bit,unknown,8,2.2,38 cm (15"),1920x1080,1000,unknown,unknown,128,Intel Iris Graphics 500
12514707,410.34,Asus,Windows 8.1,64,2,1.5,25 cm (10"),1920x1200,64,unknown,unknown,unknown,unknown
8065463,744.63635,Apple,unknown,256,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
9518486,221.12831,Lenovo,Windows 10 Professional,32,2,1.4,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
8276412,85.700325,Unbekannt,Android,16,1,1.2,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
13854045,89.368744,Archos,Android,8,1,1.5,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
10692393,77618.664,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1968502,9347.274,HP,Windows 10 Home 64-Bit,256,8,1.1,28 cm (11"),1366x768,256,unknown,unknown,256,Intel HD Graphics 500
2244772,3173.3093,Apple,Apple iOS,256,2,2.2,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
7302764,642.43,Asus,Android,64,1,1.7,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
14261486,468.7009,Apple,Apple iOS,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
3487793,152.89833,Samsung,Android,16,1.5,1.5,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
8193529,270.875,Samsung,Android,32,3,1.8,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
14777767,2575.6929,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
16613558,454.39355,Apple,unknown,64,2,1.5,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
2619634,1646.0212,Apple,Windows XP Home,32,unknown,unknown,18 cm (7"),unknown,64,unknown,unknown,unknown,unknown
13742664,78.57774,Lenovo,Android,8,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
12368214,18489.717,VIA Technologies,Android,unknown,1,1.2,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
4234621,574.46,Apple,Apple iOS,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
174746,494.69897,Lenovo,Windows 10 Home,1000,4,1.7,36 cm (14"),1920x1080,1000,unknown,unknown,unknown,Intel HD Graphics 4000
6909735,511.63666,Sony,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
13884706,2308.884,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
13542382,1411.9987,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8836300,308.2729,Apple,Apple iOS,32,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
3254697,246.49918,Medion,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15706245,794.91907,Apple,unknown,256,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
1286169,1409.0917,Getac,Android,unknown,4,unknown,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
13962575,443.17593,Apple,Apple iOS,16,1,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
3792845,4556.092,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3780860,69.771996,Alcatel,Android,4,1,1.3,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
4244887,723.36536,Apple,unknown,256,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
930583,933.6264,Apple,unknown,256,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
11893541,251.35002,Samsung,Android,16,1,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
1105577,270.2,Fujitsu,Android,32,1,1.4,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
818819,277.00668,Acer,Android,32,2,1.6,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
6778873,1168.4071,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1350303,1487.2086,Apple,Windows XP Home,32,2,1.5,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
14989282,961.1121,Apple,Apple iOS,128,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11541118,1016.4967,Asus,Windows 10 Home,512,8,2.5,33 cm (13"),1920x1080,512,unknown,unknown,512,Intel HD Graphics 500
13575311,132874.34,Microsoft,Windows 10 Professional,256,16,2.2,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
3152691,235.8794,Acer,unknown,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
10766226,281.855,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
16117239,94.728645,Huawei Technologies,Android,8,unknown,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
10055357,588.1714,HP,Windows 8.1 Pro 64-Bit,64,4,1.4,18 cm (7"),2048x1536,64,unknown,unknown,64,unknown
222780,138.3937,Acer,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
7319578,307.4039,HP,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
14193843,1605.7496,Alcatel,Android,8,unknown,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12120051,1330.2849,Asus,Windows 10 Home,512,16,2.5,30 cm (12"),2880x1920,512,unknown,unknown,512,Intel HD Graphics 500
10575717,43636.668,Samsung,unknown,8,1.5,1.3,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
10988817,455.3344,Apple,Windows XP Professional,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
7001752,352.49,Samsung,Android,16,1,1.5,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
13871366,1033.1627,HP,Windows 8.1,64,4,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
72342,967.6167,Alcatel,Android,8,unknown,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
15879279,1620.92,Prestigio,Windows 8.1,16,1,1.3,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
4605860,160.50461,Lenovo,Android,16,2,1.5,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
9741129,1223.4899,Getac,Android,16,1,1,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
1350312,418.0153,Apple,Apple iOS,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
2114882,394.33667,Lenovo,Windows 10 Home,1000,8,2.2,36 cm (14"),1366x768,1000,unknown,unknown,unknown,AMD Radeon R5
16711195,104.09173,VTech,Android,8,1,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
5233723,647.9329,Apple,unknown,128,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
14866411,3535.1553,Panasonic,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
3641057,515.462,Apple,unknown,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
7382826,183.35484,BQ,Android,16,2,1.3,25 cm (10"),unknown,unknown,7000-7999 mAh,5,unknown,unknown
10551767,2024.0,EXTRA Computer,Windows 7 Professional 64-Bit,128,unknown,unknown,28 cm (11"),unknown,unknown,unknown,unknown,unknown,unknown
14041695,291.05536,Apple,Windows XP Home,16,1,1.3,unknown,unknown,unknown,unknown,unknown,unknown,unknown
16082183,964.8667,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
13825465,350.95337,Samsung,Android,32,3,1.8,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
138186,765.9666,Lenovo,Windows 10 Home,128,4,1.1,30 cm (12"),2560x1440,128,unknown,unknown,128,Intel HD Graphics 500
1454981,241.09169,Acer,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
3985069,434.31583,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15961270,256.04755,Asus,unknown,64,4,1.4,25 cm (10"),1280x800,64,unknown,unknown,64,unknown
10537473,407.1155,Apple,unknown,128,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
1487887,139.12625,Asus,Android,16,2,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
10614069,84.092514,Alcatel,Android,4,1,1.3,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
4595958,3096.125,Xplore Technologies,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1879952,1168.4071,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
16322081,37629.87,Dell,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
10551752,848.0,EXTRA Computer,Android,32,unknown,unknown,10 cm (4"),unknown,unknown,unknown,unknown,unknown,unknown
6212337,172.06667,Samsung,Android,8,1.5,1.3,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
4995762,257.80334,Huawei Technologies,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8591543,485.3623,Apple,unknown,128,2,1.5,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
8477959,701.27325,Asus,Windows 10 Home,256,8,2.5,33 cm (13"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 600
12821549,254.15674,HP,Windows 10 Home 64-Bit,32,2,1.4,25 cm (10"),1280x800,32,unknown,unknown,32,Intel HD Graphics 400
16695407,188.12335,Asus,Windows 10 Home,32,2,1.4,25 cm (10"),1280x800,32,unknown,unknown,unknown,Intel HD Graphics 400
1576470,739.22,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
896208,1115.5483,Microsoft,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2549218,287.12332,Samsung,Android,16,2,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12917610,3290.0208,Unbekannt,unknown,unknown,unknown,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
14413,2249.852,Microsoft,Windows 10 Professional,256,8,2.4,33 cm (13"),3000x2000,256,unknown,unknown,256,NVIDIA GeForce GTX 900
10551707,980.0,EXTRA Computer,Android,16,unknown,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
1259436,1582.0201,Elo Touch Solutions,unknown,unknown,unknown,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
8861348,107.39061,Lenovo,Android,16,1,1.3,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
10640398,189.96703,Lenovo,Android,16,2,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
16208443,81.3396,Hamlet,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12934174,407.1155,Apple,unknown,32,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
9055589,309.23087,HP,Windows 10 Home 64-Bit,64,4,1.4,25 cm (10"),1280x800,64,unknown,unknown,64,Intel HD Graphics 400
5096940,620.15,Samsung,Android,32,3,1.9,30 cm (12"),2560x1600,unknown,unknown,unknown,unknown,unknown
9010700,149.61018,Lenovo,Android,32,2,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
15871346,3780.9346,Apple,Apple iOS,128,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
15927400,1694.822,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
13195103,264.37347,Asus,unknown,unknown,4,unknown,25 cm (10"),1280x800,64,unknown,unknown,unknown,unknown
14970686,1130.0948,Fujitsu,unknown,unknown,unknown,unknown,30 cm (12"),unknown,256,unknown,unknown,256,unknown
9132254,211.00679,BQ,Android,16,2,1.5,25 cm (10"),unknown,unknown,7000-7999 mAh,8,unknown,unknown
5608406,237.52336,Samsung,Android,16,2,1.2,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
3278595,693.7133,Asus,Chrome OS,64,8,1.2,30 cm (12"),1920x1080,64,unknown,unknown,unknown,Intel HD Graphics 500
8124184,1076.9263,Apple,Apple iOS,128,2,5,18 cm (7"),unknown,128,unknown,unknown,unknown,unknown
6919146,156.49252,Acer,Android,16,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
12752534,1922.1163,Samsung,Android,8,1.5,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
8259811,177.96638,Asus,Android,64,2,1.1,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
9534585,2943.9712,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
13793496,54.262222,Estar,Android,8,0.5,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
2824433,837.9242,Apple,unknown,256,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
5758885,173.91167,Asus,Windows 8.1,64,2,1.5,25 cm (10"),1920x1200,64,unknown,unknown,unknown,unknown
3681112,105.46,Lenco,Android,8,1,1.2,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
8391267,69.73059,Mpman,Android,16,1,unknown,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
10284202,229.83542,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
923426,925.3657,Lenovo,Windows 10 Professional,256,8,1.1,30 cm (12"),2160x1440,unknown,unknown,unknown,unknown,unknown
6225608,132.23552,Asus,Android,16,2,1.3,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
13897950,106.119995,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
12274862,175.70041,Samsung,Android,8,1.5,1.3,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
2480760,68488.0,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
12841189,3340.5803,Apple,unknown,128,2,1.5,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11208043,104.88,Lenco,Android,8,0.5,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
12261560,2855.245,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8488642,172.92665,Acer,Android,32,2,1.6,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
257425,77.32482,HP,Android,16,1,1.2,15 cm (6"),unknown,unknown,unknown,unknown,unknown,unknown
345669,3500.456,Apple,Apple iOS,128,2,1.5,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
2985558,220.0729,Huawei Technologies,Android,16,2,1.5,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
11129664,104.18001,Lenco,Android,8,0.5,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
9210139,389.7667,Unbekannt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6025344,369.72552,Huawei Technologies,Android,64,3,2,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
5994813,1001.88995,Samsung,Windows 10 Professional,128,4,2.2,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
9616020,434.0,Samsung,Android,8,1,1.2,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
10024220,299.78,Acer,Windows 10 Professional,64,2,1.4,25 cm (10"),1280x800,64,unknown,unknown,unknown,unknown
11552640,542.68445,Asus,Windows 10 Home,500,4,2.5,38 cm (15"),1366x768,500,unknown,unknown,unknown,Intel HD Graphics 600
16096744,587.5341,Samsung,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8155337,80.456,Sencor,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
16642126,1003.6533,HP,Windows 8.1,64,4,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
9243079,797.89056,Asus,Windows 10 Home,256,8,2.5,33 cm (13"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 600
10223255,981.5893,Apple,unknown,256,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
6365898,223.93167,ProDVX,Android,unknown,unknown,1.6,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
12614093,970.748,Apple,unknown,256,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
15646986,291.94827,Apple,unknown,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
5511957,430.91,Samsung,Android,32,3,1.8,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
12135946,161.1996,Acer,Android,16,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
8001339,315.90228,Asus,Android,64,4,2.1,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
13904766,711.4433,HP,unknown,64,4,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11476478,153.73833,Acer,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
8384141,777.0,Apple,Apple iOS,16,0.5,1,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
14529806,2714.4753,Microsoft,Windows 10 Professional 64-Bit,512,16,2.6,33 cm (13"),3000x2000,512,unknown,unknown,512,NVIDIA GeForce GTX 900
6898631,664.83,HP,Windows 8 Pro 32-Bit,64,2,1.8,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
7304499,135.63641,Asus,Android,16,1,1.1,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
15936304,272.517,Asus,Windows 10 Home,128,2,1.4,25 cm (10"),1280x800,128,unknown,unknown,unknown,Intel HD Graphics 400
7248791,536.66437,Microsoft,Windows 10 Professional,64,4,1.6,25 cm (10"),1920x1080,64,unknown,unknown,64,unknown
3819456,3173.0605,Apple,Apple iOS,32,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
1217614,147.74733,Samsung,Android,8,1.5,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
15595718,2529.76,Getac,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
4474942,3029.4736,Apple,Apple iOS,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
16663026,1261.12,Microsoft,Windows 10 Professional 64-Bit,128,8,2.4,33 cm (13"),3000x2000,128,unknown,unknown,128,Intel HD Graphics 500
7028836,218.98,Lenovo,Windows 10 Professional,32,2,1.4,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
14147080,1153.7307,Samsung,Android,32,3,1.8,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
7151365,345.52692,Apple,MacOS X,16,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
14334910,162.47937,Lenovo,Android,16,2,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
5773672,1398.073,HP,Windows 10 Professional 64-Bit,256,8,2.3,33 cm (13"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 500
12352756,1064.9395,Getac,Android,32,2,1.8,20 cm (8"),unknown,32,unknown,unknown,32,unknown
991568,275.7697,Apple,unknown,16,unknown,unknown,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
12079378,1356.0194,Panasonic,Android,32,4,1.4,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
9865303,87.251335,Archos,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
9154444,741.8167,Asus,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
6956171,1655.2006,Getac,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2401155,282.288,Samsung,Android,32,3,1.9,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
38464,27215.234,Lenovo,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
5553713,2703.0068,Getac,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
11196484,60.16071,Axxo,Android,8,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
16668700,1169.143,HP,Windows 10 Home,512,8,2.5,33 cm (13"),1920x1080,512,unknown,unknown,256,Intel HD Graphics 500
12769396,699.988,Samsung,Windows 10 Home,128,4,2.2,30 cm (12"),2160x1440,128,unknown,unknown,unknown,Intel HD Graphics 500
3124628,380.27112,Samsung,Android,32,3,1.8,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
3959664,21029.473,HP,Windows 10 Professional 64-Bit,256,8,2.3,33 cm (13"),1920x1080,256,unknown,unknown,256,Intel HD Graphics 500
14909172,152.56342,Samsung,Android,8,1.5,1.3,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
9622750,1054.4854,Apple,unknown,256,unknown,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
15468834,504.99536,Apple,Apple iOS,32,2,unknown,20 cm (8"),unknown,unknown,unknown,unknown,unknown,unknown
427911,583.25336,Apple,unknown,32,unknown,unknown,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
16386983,241.23001,Asus,Windows 10 Professional,64,2,1.6,28 cm (11"),1366x768,64,unknown,unknown,unknown,unknown
37137,2372.74,Wortmann,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
2109497,1565.9249,Microsoft,unknown,256,8,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
4471835,31443.674,Panasonic,Android,32,2,1.7,13 cm (5"),unknown,unknown,unknown,unknown,unknown,unknown
10935480,3520.0933,Unbekannt,Apple iOS,256,2,2.2,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
13023390,542.68994,Microsoft,Windows 10 Professional,64,4,1.6,25 cm (10"),1920x1280,64,unknown,unknown,64,unknown
6223009,1565.5366,Microsoft,unknown,256,8,unknown,30 cm (12"),unknown,unknown,unknown,unknown,unknown,unknown
1616904,383.45755,Apple,Apple iOS,16,1,1.3,18 cm (7"),unknown,unknown,unknown,unknown,unknown,unknown
13176884,765.9533,Lenovo,Windows 10 Home,256,8,2.3,38 cm (15"),1920x1080,256,unknown,unknown,256,AMD Radeon R7
4517669,296.943,Asus,Windows 10 Professional,64,4,1.4,25 cm (10"),1280x800,64,unknown,unknown,unknown,unknown
11593166,685.92004,Apple,Apple iOS,64,1,1.4,23 cm (9"),unknown,unknown,unknown,unknown,unknown,unknown
9527407,109.03138,i.onik,Android,8,1,1.3,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
4567928,1601.7495,Apple,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
13412438,452.16666,Samsung,Android,16,2,1.6,25 cm (10"),unknown,unknown,unknown,unknown,unknown,unknown
